date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
20120122,437,3,417014,4.0,11.484373,N,0
20120122,437,3,447058,11.98,14.253049,Y,6
20120122,437,3,456076,7.34,18.290264,N,0
20120122,437,3,515246,4.94,20.932447,N,0
20120122,437,3,573599,4.54,19.944824,N,0
20120122,437,3,573602,4.54,23.734905,N,0
20120122,437,3,573607,4.54,24.556664,N,0
20120122,437,3,573609,4.54,22.310068,N,0
20120122,437,3,587131,5.54,19.98118,Y,5
20120122,437,3,590267,1.94,23.09574,N,0
20120122,437,4,82686,1.46,16.29595,N,0
20120122,437,4,82689,3.7,15.711793,N,0
20120122,437,4,82701,2.96,21.722725,N,0
20120122,437,4,94188,7.46,22.522762,N,0
20120122,437,4,183628,2.51,20.951433,N,0
20120122,437,4,255476,2.21,20.448538,N,0
20120122,437,4,255489,2.21,20.717606,Y,6
20120122,437,4,255494,1.46,21.160782,N,0
20120122,437,4,335757,4.32,22.048859,Y,6
20120122,437,4,345376,2.52,27.19209,N,0
20120122,437,4,407217,2.21,28.907642,N,0
20120122,437,4,409559,3.71,16.47089,N,0
20120122,437,4,411406,4.46,17.18591,N,0
20120122,437,4,431714,2.51,18.302362,N,0
20120122,437,4,455721,4.46,28.052683,N,0
20120122,437,4,467757,5.96,28.977373,N,0
20120122,437,4,495886,5.21,22.003607,N,0
20120122,437,4,501396,4.45,31.566668,Y,6
20120122,437,4,530037,3.7,18.007088,Y,5
20120122,437,4,532196,2.66,36.144993,N,0
20120122,437,4,536428,4.46,22.15148,N,0
20120122,437,4,555947,5.96,24.515392,N,0
20120122,442,1,346366,10.0,24.435368,N,0
20120122,442,1,593171,10.0,21.481657,N,0
20120122,442,2,8598,6.39,19.087397,Y,6
20120122,442,2,22631,12.84,20.145805,N,0
20120122,442,2,404470,12.54,19.768309,N,0
20120122,442,2,419546,23.94,19.437849,N,0
20120122,442,2,482591,23.94,22.713839,N,0
20120122,442,2,486878,7.41,23.394936,N,0
20120122,442,2,487334,9.0,18.2046,N,0
20120122,442,2,516965,14.91,16.019705,Y,6
20120122,442,2,533283,6.0,14.295199,N,0
20120122,442,2,540535,6.0,21.637232,N,0
20120122,442,2,568499,3.0,19.262966,Y,6
20120122,442,2,570153,11.91,14.210811,N,0
20120122,442,2,586937,3.0,21.99748,N,0
20120122,442,2,592729,11.31,19.819246,N,0
20120122,442,3,20376,5.98,19.692823,Y,5
20120122,442,3,36907,7.94,17.882719,N,0
20120122,442,3,92418,1.54,16.416788,Y,4
20120122,442,3,92433,1.54,18.867054,Y,4
20120122,442,3,108037,3.98,23.539917,N,0
20120122,442,3,194771,3.0,20.741001,Y,5
20120122,442,3,346126,21.94,21.30533,N,0
20120122,442,3,417014,4.0,24.515549,N,0
20120122,442,3,447058,11.98,23.850805,Y,6
20120122,442,3,573599,4.54,22.285309,N,0
20120122,442,3,573607,4.54,17.88336,N,0
20120122,442,3,573609,4.54,15.431785,N,0
20120122,442,3,587131,5.69,18.66989,Y,5
20120122,442,3,590267,1.94,18.819439,N,0
20120122,442,4,82660,4.88,19.83129,N,0
20120122,442,4,82686,1.46,20.591154,N,0
20120122,442,4,82701,2.96,28.37073,N,0
20120122,442,4,94188,8.96,19.154211,N,0
20120122,442,4,183628,2.51,17.02615,N,0
20120122,442,4,255476,2.21,24.675226,N,0
20120122,442,4,255489,2.21,21.313171,Y,6
20120122,442,4,255494,1.46,20.463629,N,0
20120122,442,4,335757,4.32,21.314932,Y,6
20120122,442,4,335781,3.41,26.122307,N,0
20120122,442,4,345376,3.0,28.311304,N,0
20120122,442,4,407217,2.21,16.535364,N,0
20120122,442,4,409559,3.71,15.898897,N,0
20120122,442,4,411406,4.46,17.9537,N,0
20120122,442,4,431714,2.51,28.490545,N,0
20120122,442,4,489718,8.96,28.850578,N,0
20120122,442,4,495886,5.21,21.914724,N,0
20120122,442,4,501396,4.46,31.414059,Y,6
20120122,442,4,530037,3.7,17.982193,Y,5
20120122,442,4,532196,2.66,36.949978,N,0
20120122,442,4,536428,4.45,32.901554,N,0
20120122,442,4,555947,5.96,21.378353,N,0
20120122,444,1,502627,12.0,23.694988,N,0
20120122,444,1,507566,10.0,24.171541,N,0
20120122,444,1,544575,12.0,21.55024,N,0
20120122,444,2,8598,6.39,16.75674,Y,6
20120122,444,2,22631,12.84,21.147732,N,0
20120122,444,2,482591,23.94,19.663826,N,0
20120122,444,2,487331,9.0,22.803118,N,0
20120122,444,2,487334,9.0,23.42265,N,0
20120122,444,2,516965,14.91,18.250658,Y,6
20120122,444,2,533283,6.0,16.07469,N,0
20120122,444,2,540535,6.0,17.550026,N,0
20120122,444,2,558749,44.94,19.712975,N,0
20120122,444,2,570153,11.91,21.423262,N,0
20120122,444,2,586937,3.0,21.050547,N,0
20120122,444,3,20376,5.98,15.489637,Y,5
20120122,444,3,108037,3.98,23.023436,N,0
20120122,444,3,153171,8.0,19.30194,N,0
20120122,444,3,194771,3.0,17.145168,Y,5
20120122,444,3,194781,9.94,19.477283,N,0
20120122,444,3,280116,6.94,23.457836,N,0
20120122,444,3,417014,4.0,20.664675,N,0
20120122,444,3,515246,4.94,22.194603,N,0
20120122,444,3,573599,4.54,29.149607,N,0
20120122,444,3,573602,4.54,24.322298,N,0
20120122,444,3,573609,4.54,16.97065,N,0
20120122,444,3,587131,5.54,17.386616,Y,5
20120122,444,3,590267,1.94,17.92278,N,0
20120122,444,4,82660,5.66,19.009867,Y,6
20120122,444,4,82686,1.88,18.95203,N,0
20120122,444,4,82689,3.71,19.165579,N,0
20120122,444,4,82701,3.41,13.074742,N,0
20120122,444,4,94188,7.46,15.812329,N,0
20120122,444,4,183628,2.66,18.398338,N,0
20120122,444,4,255476,2.51,19.3021,N,0
20120122,444,4,255489,2.66,20.268322,Y,6
20120122,444,4,255494,1.88,21.32435,N,0
20120122,444,4,335757,4.32,27.029087,Y,6
20120122,444,4,335781,3.41,27.111761,N,0
20120122,444,4,345376,2.52,22.01217,N,0
20120122,444,4,407217,2.16,18.213041,Y,6
20120122,444,4,409559,2.82,17.960432,N,0
20120122,444,4,411406,5.21,18.785389,N,0
20120122,444,4,431714,2.0,28.314371,N,0
20120122,444,4,455721,4.46,29.119116,Y,6
20120122,444,4,467757,5.96,22.295313,N,0
20120122,444,4,495886,5.21,31.991392,N,0
20120122,444,4,501396,5.21,18.318213,Y,6
20120122,444,4,530037,3.7,37.08805,Y,5
20120122,444,4,532196,2.16,32.99878,N,0
20120122,444,4,536428,5.21,18.13512,Y,6
20120122,444,4,555947,6.4,27.261972,N,0
20120122,603,1,544487,28.0,24.330538,N,0
20120122,603,1,544579,8.0,22.40881,N,0
20120122,603,1,593171,10.0,18.083405,N,0
20120122,603,2,8598,6.39,24.974659,Y,6
20120122,603,2,22631,12.84,21.315786,N,0
20120122,603,2,404470,12.54,20.25361,N,0
20120122,603,2,482591,23.94,22.940052,N,0
20120122,603,2,519483,29.91,22.970926,Y,4
20120122,603,2,533283,6.0,20.159414,N,0
20120122,603,2,568499,3.0,21.782942,Y,6
20120122,603,2,577654,25.41,23.080051,N,0
20120122,603,2,586937,3.0,29.810335,N,0
20120122,603,2,592729,11.31,28.871073,N,0
20120122,603,3,3683,2.46,22.501572,N,0
20120122,603,3,92418,1.54,17.001436,Y,4
20120122,603,3,92433,1.54,25.227926,Y,4
20120122,603,3,108037,3.98,23.358545,N,0
20120122,603,3,153171,5.0,27.254824,Y,4
20120122,603,3,194771,3.0,28.589005,Y,5
20120122,603,3,346126,21.94,25.632658,N,0
20120122,603,3,447058,15.98,28.04287,N,0
20120122,603,3,573599,4.54,29.974108,N,0
20120122,603,3,573602,4.54,25.74419,N,0
20120122,603,3,573607,4.54,19.16797,N,0
20120122,603,3,573609,4.54,19.046312,N,0
20120122,603,3,587131,5.54,21.541164,Y,5
20120122,603,3,590267,1.94,22.518778,N,0
20120122,603,4,82686,1.46,23.528334,N,0
20120122,603,4,94188,8.96,26.16197,N,0
20120122,603,4,183628,2.5,31.342133,N,0
20120122,603,4,255476,2.21,23.547476,N,0
20120122,603,4,255494,1.46,25.391296,N,0
20120122,603,4,335757,4.32,22.371227,Y,6
20120122,603,4,335781,3.41,22.219717,N,0
20120122,603,4,407217,2.21,22.950148,N,0
20120122,603,4,409559,3.71,23.403444,N,0
20120122,603,4,431714,2.51,29.272718,N,0
20120122,603,4,455721,4.46,31.999279,N,0
20120122,603,4,467757,5.96,22.209444,N,0
20120122,603,4,489718,8.96,31.739359,N,0
20120122,603,4,495886,5.21,33.358074,N,0
20120122,603,4,501396,4.46,32.75246,Y,6
20120122,603,4,530037,3.7,20.130268,Y,5
20120122,603,4,532196,2.66,38.614502,N,0
20120122,603,4,536428,4.46,24.177446,N,0
20120122,613,1,95470,10.0,26.018024,N,0
20120122,613,1,542781,12.0,22.70265,N,0
20120122,613,1,544487,28.0,20.604683,N,0
20120122,613,1,544575,12.0,21.988815,N,0
20120122,613,1,593171,10.0,22.015104,N,0
20120122,613,2,8598,6.39,23.011696,Y,6
20120122,613,2,22631,12.84,21.803278,N,0
20120122,613,2,404470,12.54,24.622435,N,0
20120122,613,2,451332,29.82,24.694498,N,0
20120122,613,2,482591,23.94,20.5542,N,0
20120122,613,2,487334,9.0,19.71002,N,0
20120122,613,2,516965,14.91,18.981918,Y,6
20120122,613,2,517989,14.91,22.861017,Y,4
20120122,613,2,533283,6.0,24.89228,N,0
20120122,613,2,568499,3.0,26.33572,Y,6
20120122,613,2,570153,11.91,21.921442,N,0
20120122,613,2,586937,3.0,17.012314,N,0
20120122,613,2,592729,11.31,23.783234,N,0
20120122,613,3,3683,2.46,22.949759,N,0
20120122,613,3,20376,5.98,23.920334,Y,5
20120122,613,3,36907,6.54,22.237652,Y,3
20120122,613,3,92418,1.54,21.388737,Y,4
20120122,613,3,92433,1.54,28.044792,Y,4
20120122,613,3,108037,3.98,27.702555,N,0
20120122,613,3,153171,5.0,25.749943,Y,4
20120122,613,3,194771,3.0,27.783371,Y,5
20120122,613,3,228016,9.94,27.729794,Y,3
20120122,613,3,417014,4.0,25.621,N,0
20120122,613,3,471651,7.94,20.06425,Y,3
20120122,613,3,496031,17.94,15.296533,Y,6
20120122,613,3,515246,4.94,20.892618,N,0
20120122,613,3,573599,4.54,27.805288,N,0
20120122,613,3,573607,4.54,27.392694,N,0
20120122,613,3,573609,4.54,24.743917,N,0
20120122,613,3,587131,5.54,24.399065,Y,5
20120122,613,3,590267,1.94,26.328035,N,0
20120122,613,4,82686,1.46,28.322617,N,0
20120122,613,4,82689,3.71,22.647562,N,0
20120122,613,4,82701,2.95,22.002089,N,0
20120122,613,4,183628,2.51,27.229826,N,0
20120122,613,4,255476,2.21,31.683355,N,0
20120122,613,4,255489,2.2,27.180779,Y,6
20120122,613,4,255494,1.46,24.874233,N,0
20120122,613,4,335757,4.32,24.356722,Y,6
20120122,613,4,335781,3.41,24.325665,N,0
20120122,613,4,345376,2.52,29.600573,N,0
20120122,613,4,407217,2.21,32.39453,N,0
20120122,613,4,409559,3.7,21.186663,N,0
20120122,613,4,411406,4.46,22.032845,N,0
20120122,613,4,431714,2.5,30.61861,N,0
20120122,613,4,455721,4.46,33.3978,N,0
20120122,613,4,467757,5.95,25.429243,N,0
20120122,613,4,489718,7.46,34.730618,N,0
20120122,613,4,495886,5.21,21.254494,N,0
20120122,613,4,501396,4.45,38.811783,Y,6
20120122,613,4,530037,3.7,34.432564,Y,5
20120122,613,4,532196,2.66,23.314526,N,0
20120122,613,4,536428,4.45,25.274092,N,0
20120122,613,4,555947,5.96,25.842106,N,0
20120122,671,1,346366,10.0,23.56005,N,0
20120122,671,1,466877,10.0,21.109653,N,0
20120122,671,1,478896,10.0,22.42124,N,0
20120122,671,2,8598,6.39,22.238749,Y,6
20120122,671,2,22631,12.84,22.635523,N,0
20120122,671,2,423218,14.91,21.740068,Y,6
20120122,671,2,487331,9.0,24.750708,N,0
20120122,671,2,519483,29.91,24.946941,Y,4
20120122,671,2,533283,6.0,20.72945,N,0
20120122,671,2,540535,6.0,18.74675,N,0
20120122,671,2,568499,3.0,17.256105,Y,6
20120122,671,2,570153,11.91,17.62075,N,0
20120122,671,2,577654,25.41,19.580877,N,0
20120122,671,2,586937,3.0,23.67485,N,0
20120122,671,2,592729,11.31,17.403854,N,0
20120122,671,3,20376,5.98,28.489706,Y,5
20120122,671,3,36907,7.94,24.879723,N,0
20120122,671,3,90263,11.94,25.046562,Y,6
20120122,671,3,92418,1.54,28.949633,Y,4
20120122,671,3,92433,1.54,24.657032,Y,4
20120122,671,3,194771,3.0,24.6336,Y,5
20120122,671,3,194781,9.94,28.041801,N,0
20120122,671,3,346126,21.94,27.255657,N,0
20120122,671,3,417014,4.0,31.322086,N,0
20120122,671,3,447058,11.98,26.7845,Y,6
20120122,671,3,456076,7.34,21.793297,N,0
20120122,671,3,471651,9.94,19.347935,N,0
20120122,671,3,496031,17.94,21.650402,Y,6
20120122,671,3,515246,4.94,26.830982,N,0
20120122,671,3,573599,4.54,26.462309,N,0
20120122,671,3,573602,4.54,30.721533,N,0
20120122,671,3,573607,4.54,27.224682,N,0
20120122,671,3,590267,1.94,28.540648,N,0
20120122,671,4,82686,1.45,21.669212,N,0
20120122,671,4,82689,3.7,18.866653,N,0
20120122,671,4,82701,2.96,24.960459,N,0
20120122,671,4,94188,8.96,25.109375,N,0
20120122,671,4,255476,2.21,23.607727,N,0
20120122,671,4,255489,2.2,33.828564,Y,6
20120122,671,4,255494,1.45,27.639696,N,0
20120122,671,4,335757,4.32,25.716541,Y,6
20120122,671,4,335781,3.41,25.336908,N,0
20120122,671,4,345376,2.52,25.393553,N,0
20120122,671,4,407217,2.21,32.851036,N,0
20120122,671,4,409559,3.71,22.258072,N,0
20120122,671,4,411406,4.46,23.646824,N,0
20120122,671,4,467757,5.96,24.961414,N,0
20120122,671,4,489718,8.96,38.510754,N,0
20120122,671,4,501396,4.45,26.844378,Y,6
20120122,671,4,530037,3.7,36.04599,Y,5
20120122,671,4,532196,2.66,21.684326,N,0
20120122,671,4,536428,4.46,38.43735,N,0
20120122,671,4,555947,5.96,34.079857,N,0
20120123,315,1,507566,10.0,23.153984,N,0
20120123,315,2,451332,29.82,25.296303,N,0
20120123,315,2,487331,9.0,26.05368,N,0
20120123,315,2,533283,6.0,20.329897,N,0
20120123,315,2,540535,6.0,21.736185,N,0
20120123,315,2,568499,3.0,22.176622,Y,6
20120123,315,2,570153,11.91,24.926712,N,0
20120123,315,2,577654,25.41,25.441845,N,0
20120123,315,2,586937,3.0,21.163263,N,0
20120123,315,2,592729,11.31,19.145796,N,0
20120123,315,3,20376,5.98,20.645962,Y,5
20120123,315,3,90263,11.94,16.935974,Y,6
20120123,315,3,92418,1.54,18.3654,Y,4
20120123,315,3,92433,1.54,16.543497,Y,4
20120123,315,3,108037,3.98,15.4768305,N,0
20120123,315,3,153171,8.0,16.409388,N,0
20120123,315,3,194771,3.0,21.007236,Y,5
20120123,315,3,228016,11.94,21.78444,N,0
20120123,315,3,280116,6.94,22.945808,N,0
20120123,315,3,417014,4.0,20.505566,N,0
20120123,315,3,447058,11.98,16.791534,Y,6
20120123,315,3,456076,7.34,19.578526,N,0
20120123,315,3,496031,17.94,20.721096,Y,6
20120123,315,3,515246,4.94,19.515774,N,0
20120123,315,3,573607,4.54,19.572794,N,0
20120123,315,3,573609,4.54,17.101505,N,0
20120123,315,3,587131,5.54,17.074507,Y,5
20120123,315,3,590267,1.94,17.638784,N,0
20120123,315,4,82660,7.36,16.810434,N,0
20120123,315,4,82686,1.46,10.911464,N,0
20120123,315,4,82689,3.7,14.083099,N,0
20120123,315,4,82701,2.35,20.053286,Y,6
20120123,315,4,94188,8.96,21.887846,N,0
20120123,315,4,183628,2.96,27.981607,N,0
20120123,315,4,255476,2.81,23.112625,N,0
20120123,315,4,255489,2.8,20.81532,N,0
20120123,315,4,255494,1.46,21.225443,N,0
20120123,315,4,335757,5.21,25.476164,N,0
20120123,315,4,335781,1.71,28.390144,N,0
20120123,315,4,345376,3.38,16.133614,N,0
20120123,315,4,407217,2.21,14.936684,N,0
20120123,315,4,409559,3.71,12.217253,N,0
20120123,315,4,411406,5.96,21.863312,N,0
20120123,315,4,431714,2.51,31.622108,N,0
20120123,315,4,455721,4.46,31.49048,N,0
20120123,315,4,467757,7.46,29.844328,N,0
20120123,315,4,489718,8.96,27.821226,N,0
20120123,315,4,495886,5.96,27.886482,N,0
20120123,315,4,501396,4.91,38.343704,Y,6
20120123,315,4,530037,3.7,33.4187,Y,5
20120123,315,4,532196,2.66,22.010809,N,0
20120123,315,4,536428,5.96,25.801186,N,0
20120123,315,4,555947,5.96,26.306595,N,0
20120123,326,1,95470,10.0,24.630812,N,0
20120123,326,1,346373,10.0,20.998981,N,0
20120123,326,1,466875,12.0,21.49283,N,0
20120123,326,1,466877,12.0,21.59458,N,0
20120123,326,1,542781,12.0,22.457289,N,0
20120123,326,2,8598,6.39,21.167755,Y,6
20120123,326,2,22631,12.84,23.051706,N,0
20120123,326,2,487331,9.0,23.487835,N,0
20120123,326,2,516965,14.91,18.048954,Y,6
20120123,326,2,517989,14.91,16.220427,Y,4
20120123,326,2,540535,6.0,14.058267,N,0
20120123,326,2,568499,3.0,10.464458,Y,6
20120123,326,2,570153,11.91,13.737194,N,0
20120123,326,2,586937,3.0,13.207238,N,0
20120123,326,2,592729,11.31,15.969933,N,0
20120123,326,3,20376,5.98,19.455908,Y,5
20120123,326,3,90263,11.94,11.804023,Y,6
20120123,326,3,92418,1.54,15.03827,Y,4
20120123,326,3,92433,1.54,18.61623,Y,4
20120123,326,3,153171,8.0,22.161272,N,0
20120123,326,3,194771,3.0,21.976686,Y,5
20120123,326,3,194781,11.94,20.49292,N,0
20120123,326,3,280116,9.34,22.013372,N,0
20120123,326,3,447058,11.98,21.49512,Y,6
20120123,326,3,471651,9.94,19.942196,N,0
20120123,326,3,573599,4.54,16.451416,N,0
20120123,326,3,573609,4.54,19.388073,N,0
20120123,326,3,587131,5.54,20.596268,Y,5
20120123,326,3,590267,1.94,19.435892,N,0
20120123,326,4,82660,5.21,21.81663,N,0
20120123,326,4,82686,1.46,19.375706,N,0
20120123,326,4,82701,2.21,17.701227,Y,6
20120123,326,4,94188,8.96,18.249891,N,0
20120123,326,4,183628,2.51,13.440891,N,0
20120123,326,4,255476,2.21,19.584776,N,0
20120123,326,4,255489,2.66,21.26995,N,0
20120123,326,4,255494,1.46,18.762337,N,0
20120123,326,4,335757,5.21,19.56083,N,0
20120123,326,4,335781,3.41,24.195305,N,0
20120123,326,4,345376,3.0,27.475166,N,0
20120123,326,4,407217,2.21,14.748912,N,0
20120123,326,4,409559,3.71,11.5561285,N,0
20120123,326,4,411406,4.46,21.014513,N,0
20120123,326,4,431714,2.51,30.57839,N,0
20120123,326,4,489718,8.96,30.394444,N,0
20120123,326,4,501396,5.2,28.719044,Y,6
20120123,326,4,530037,3.7,26.998537,Y,5
20120123,326,4,532196,2.66,27.095348,N,0
20120123,326,4,536428,4.45,37.122116,N,0
20120123,326,4,555947,5.96,33.878464,N,0
20120123,352,2,22631,11.34,21.278305,Y,3
20120123,352,2,487334,9.0,25.088263,N,0
20120123,352,2,568499,3.0,25.898695,Y,6
20120123,352,2,577654,21.0,23.17717,Y,3
20120123,352,2,586937,3.0,17.325903,N,0
20120123,352,3,3683,2.5,21.675354,N,0
20120123,352,3,20376,5.98,23.322573,Y,5
20120123,352,3,36907,7.94,23.84445,N,0
20120123,352,3,90263,11.94,18.29721,Y,6
20120123,352,3,92418,1.54,15.691312,Y,4
20120123,352,3,92433,1.54,26.495531,Y,4
20120123,352,3,108037,4.0,17.790142,N,0
20120123,352,3,153171,5.0,22.594088,Y,4
20120123,352,3,194771,3.0,27.188745,Y,5
20120123,352,3,194781,11.94,27.416983,N,0
20120123,352,3,280116,8.94,20.19892,N,0
20120123,352,3,417014,4.0,10.630927,N,0
20120123,352,3,447058,11.98,11.913841,Y,6
20120123,352,3,456076,7.34,15.913027,N,0
20120123,352,3,471651,9.94,17.682344,N,0
20120123,352,3,515246,5.0,17.02556,N,0
20120123,352,3,573599,4.4,18.020521,N,0
20120123,352,3,573602,4.4,17.426865,N,0
20120123,352,3,573607,4.4,18.897985,N,0
20120123,352,3,573609,4.4,19.255638,N,0
20120123,352,3,587131,5.54,18.798544,Y,5
20120123,352,3,590267,2.0,12.07286,N,0
20120123,352,4,82660,5.21,14.564841,N,0
20120123,352,4,82686,1.91,20.04202,N,0
20120123,352,4,82689,3.71,20.361507,N,0
20120123,352,4,82701,2.21,21.942162,Y,6
20120123,352,4,94188,8.96,19.701048,N,0
20120123,352,4,183628,2.51,19.117256,N,0
20120123,352,4,255476,2.24,19.410965,N,0
20120123,352,4,255489,2.66,19.859123,N,0
20120123,352,4,255494,1.9,21.22493,N,0
20120123,352,4,335757,5.21,26.187227,N,0
20120123,352,4,335781,3.41,28.514868,N,0
20120123,352,4,345376,3.0,16.239607,N,0
20120123,352,4,407217,2.21,15.355955,N,0
20120123,352,4,409559,2.96,12.087998,N,0
20120123,352,4,411406,4.46,22.260769,N,0
20120123,352,4,431714,2.21,30.989365,N,0
20120123,352,4,455721,5.96,30.234575,N,0
20120123,352,4,467757,5.51,28.54436,N,0
20120123,352,4,495886,5.21,26.814949,N,0
20120123,352,4,501396,5.21,26.759836,Y,6
20120123,352,4,530037,3.7,36.55488,Y,5
20120123,352,4,532196,2.21,33.267513,N,0
20120123,352,4,536428,5.21,20.753153,N,0
20120123,352,4,555947,6.71,24.630774,N,0
20120123,357,1,95467,10.0,24.854624,N,0
20120123,357,1,95470,10.0,22.571793,N,0
20120123,357,1,346366,10.0,19.418482,N,0
20120123,357,1,466876,12.0,21.777971,N,0
20120123,357,1,507566,4.0,20.06412,N,0
20120123,357,1,542781,12.0,19.861706,N,0
20120123,357,2,423218,14.91,22.907576,Y,6
20120123,357,2,487331,9.0,23.43214,N,0
20120123,357,2,487334,9.0,17.676477,N,0
20120123,357,2,517989,14.91,15.748112,Y,4
20120123,357,2,540535,6.0,15.070186,N,0
20120123,357,2,568499,3.0,9.8462305,Y,6
20120123,357,2,577654,25.41,12.468137,N,0
20120123,357,2,586937,3.0,12.418658,N,0
20120123,357,2,592729,11.31,15.053178,N,0
20120123,357,3,20376,5.98,16.506468,Y,5
20120123,357,3,92433,1.54,14.367994,Y,4
20120123,357,3,194771,3.0,18.61429,Y,5
20120123,357,3,194781,10.98,16.916492,N,0
20120123,357,3,280116,8.94,19.42652,N,0
20120123,357,3,447058,11.98,21.097837,Y,6
20120123,357,3,471651,9.94,20.592606,N,0
20120123,357,3,573599,4.54,24.546358,N,0
20120123,357,3,573607,4.54,23.929983,N,0
20120123,357,3,587131,5.54,21.084803,Y,5
20120123,357,3,590267,1.94,16.759016,N,0
20120123,357,4,82660,5.95,19.852478,N,0
20120123,357,4,82686,1.46,24.197927,N,0
20120123,357,4,82689,3.71,22.312223,N,0
20120123,357,4,82701,2.66,21.108486,Y,6
20120123,357,4,94188,8.96,15.3881645,N,0
20120123,357,4,183628,2.96,20.769249,N,0
20120123,357,4,255476,2.24,21.9132,N,0
20120123,357,4,255489,2.96,19.105915,N,0
20120123,357,4,255494,1.46,19.738253,N,0
20120123,357,4,335757,5.2,24.309599,N,0
20120123,357,4,335781,3.41,27.380373,N,0
20120123,357,4,345376,2.52,14.952524,N,0
20120123,357,4,407217,2.24,14.224271,N,0
20120123,357,4,409559,3.7,11.482316,N,0
20120123,357,4,411406,5.96,22.062801,N,0
20120123,357,4,431714,2.21,30.652977,N,0
20120123,357,4,455721,4.46,30.131737,N,0
20120123,357,4,467757,5.95,28.321823,N,0
20120123,357,4,489718,8.96,26.76005,N,0
20120123,357,4,495886,5.21,26.277847,N,0
20120123,357,4,501396,5.21,36.313145,Y,6
20120123,357,4,530037,3.7,33.216705,Y,5
20120123,357,4,532196,2.2,20.309656,N,0
20120123,357,4,536428,5.96,24.334696,N,0
20120123,357,4,555947,6.71,24.97174,N,0
20120123,362,1,593171,10.0,23.439083,N,0
20120123,362,2,22631,12.84,19.759953,N,0
20120123,362,2,423218,14.91,20.75775,Y,6
20120123,362,2,451332,29.82,20.02011,N,0
20120123,362,2,482591,23.94,21.759691,N,0
20120123,362,2,487334,9.0,20.060995,N,0
20120123,362,2,516965,14.91,22.85311,Y,6
20120123,362,2,517989,14.91,23.235401,Y,4
20120123,362,2,533283,6.0,17.530972,N,0
20120123,362,2,558749,44.94,15.9819765,N,0
20120123,362,2,568499,3.0,20.815647,Y,6
20120123,362,2,570153,11.91,14.43596,N,0
20120123,362,2,577654,25.41,21.006132,N,0
20120123,362,2,586937,3.0,20.595816,N,0
20120123,362,2,592729,11.31,21.481216,N,0
20120123,362,3,3683,2.46,17.986738,N,0
20120123,362,3,20376,5.98,18.94019,Y,5
20120123,362,3,36907,7.94,24.522903,N,0
20120123,362,3,92418,1.54,23.588707,Y,4
20120123,362,3,92433,1.54,23.208225,Y,4
20120123,362,3,108037,3.98,27.168997,N,0
20120123,362,3,153171,8.0,24.882683,N,0
20120123,362,3,194771,3.0,23.547476,Y,5
20120123,362,3,194781,9.94,23.914751,N,0
20120123,362,3,228016,8.94,21.036766,Y,3
20120123,362,3,346126,21.94,15.120803,N,0
20120123,362,3,417014,4.0,10.18936,N,0
20120123,362,3,471651,9.94,12.5756,N,0
20120123,362,3,573599,4.54,15.688346,N,0
20120123,362,3,573602,4.54,15.028775,N,0
20120123,362,3,573607,4.54,17.677567,N,0
20120123,362,3,573609,4.54,16.021452,N,0
20120123,362,3,587131,5.54,16.417007,Y,5
20120123,362,3,590267,1.94,16.154291,N,0
20120123,362,4,82660,5.96,18.446718,N,0
20120123,362,4,82686,1.46,23.941519,N,0
20120123,362,4,82689,3.7,16.578104,N,0
20120123,362,4,82701,2.2,14.835358,Y,6
20120123,362,4,94188,7.46,18.487429,N,0
20120123,362,4,183628,2.51,17.75148,N,0
20120123,362,4,255476,2.2,18.32845,N,0
20120123,362,4,255489,2.21,19.13212,N,0
20120123,362,4,255494,1.46,20.799288,N,0
20120123,362,4,335757,5.21,25.885628,N,0
20120123,362,4,335781,1.86,28.370956,N,0
20120123,362,4,345376,2.52,16.166357,N,0
20120123,362,4,407217,2.21,15.070034,N,0
20120123,362,4,409559,3.7,11.930363,N,0
20120123,362,4,411406,4.46,22.166048,N,0
20120123,362,4,431714,2.5,30.119213,N,0
20120123,362,4,455721,4.46,29.941847,N,0
20120123,362,4,467757,3.41,28.411665,N,0
20120123,362,4,489718,7.46,26.462004,N,0
20120123,362,4,495886,5.21,26.326426,N,0
20120123,362,4,501396,5.21,36.64476,Y,6
20120123,362,4,530037,3.7,32.16528,Y,5
20120123,362,4,532196,2.66,20.15613,N,0
20120123,362,4,536428,4.46,24.301714,N,0
20120123,362,4,555947,5.95,25.211466,N,0
20120123,364,1,95470,10.0,22.525663,N,0
20120123,364,2,8598,6.39,19.79447,Y,6
20120123,364,2,22631,12.84,21.197638,N,0
20120123,364,2,482591,23.94,18.730955,N,0
20120123,364,2,540535,6.0,20.717081,N,0
20120123,364,2,568499,3.0,19.883392,Y,6
20120123,364,2,586937,3.0,22.95208,N,0
20120123,364,2,592729,11.31,23.384186,N,0
20120123,364,3,3683,2.46,17.877066,N,0
20120123,364,3,90263,11.94,15.404275,Y,6
20120123,364,3,92418,1.54,14.806114,Y,4
20120123,364,3,92433,1.54,16.65627,Y,4
20120123,364,3,153171,8.0,11.176578,N,0
20120123,364,3,194771,3.0,25.574793,Y,5
20120123,364,3,194781,9.94,19.899147,N,0
20120123,364,3,280116,6.94,18.285713,N,0
20120123,364,3,346126,21.94,20.700884,N,0
20120123,364,3,417014,4.0,19.349735,N,0
20120123,364,3,447058,11.98,15.024351,Y,6
